template_id,instance_id,query_group_id,plan_strategy,strategy_tag,n_ops,n_joins_plan,n_sel_plan,n_agg_plan,n_sort_plan,join_typ,access,n_pipe,pipe_max,n_par,par_max,d_0,d_1,d_2,d_3,n_cross,n_push,tier_span,read_total,write_total,inter_max,reduce,cost,cost_ratio_to_best,optimal,plan_template_id,best_strategy_tag,n_terms,n_rel,n_joins_query,n_anti,n_sel_query,n_agg_query,n_group,n_sort_query,depth,size_class_max,n_large,n_small,tier_min,tier_max,input_mb,query_class
Q10_I06_T05,Q10_I06,Q10,"home, p3, nested_loop",5,9,3,2,1,1,0,0,0,0,7,3,35961.0,0.0,0.0,0.0,0,0,0,30209.8,5751.3,4806.8,2e-05,50.3002,1.5475,0,Q10_I06_T22,22,1,4,3,0,2,1,7,1,1,large,2,1,0,0,24459.0,"four-way join, wide grouping, sort, limit"
Q10_I06_T07,Q10_I06,Q10,"home, p3, index_nested_loop",7,9,3,2,1,1,3,1,0,0,7,3,31949.6,0.0,0.0,0.0,0,0,0,26198.3,5751.3,4806.8,2e-05,44.7288,1.3761,0,Q10_I06_T22,22,1,4,3,0,2,1,7,1,1,large,2,1,0,0,24459.0,"four-way join, wide grouping, sort, limit"
Q10_I06_T08,Q10_I06,Q10,"home, p3, sort_merge",8,11,3,2,1,3,2,0,0,0,7,3,35961.0,2.0,0.0,0.0,0,0,0,30210.8,5752.3,4806.8,2e-05,50.304,1.5476,0,Q10_I06_T22,22,1,4,3,0,2,1,7,1,1,large,2,1,0,0,24459.0,"four-way join, wide grouping, sort, limit"
Q10_I06_T09,Q10_I06,Q10,"l2, serial, nested_loop",9,9,3,2,1,1,0,0,0,0,0,0,24459.0,0.0,11502.0,0.0,4,4,2,30209.8,5751.3,4806.8,2e-05,113.7172,3.4985,0,Q10_I06_T22,22,1,4,3,0,2,1,7,1,1,large,2,1,0,0,24459.0,"four-way join, wide grouping, sort, limit"
Q10_I06_T10,Q10_I06,Q10,"l2, serial, nested_loop, pipelined",10,9,3,2,1,1,0,0,4,4,0,0,24459.0,0.0,11498.5,0.0,4,4,2,30209.8,5747.8,4806.8,2e-05,113.7136,3.4984,0,Q10_I06_T22,22,1,4,3,0,2,1,7,1,1,large,2,1,0,0,24459.0,"four-way join, wide grouping, sort, limit"
Q10_I06_T13,Q10_I06,Q10,"l2, serial, index_nested_loop",13,9,3,2,1,1,3,1,0,0,0,0,20608.3,0.0,11341.3,0.0,4,4,2,26198.3,5751.3,4806.8,2e-05,97.5118,3.0,0,Q10_I06_T22,22,1,4,3,0,2,1,7,1,1,large,2,1,0,0,24459.0,"four-way join, wide grouping, sort, limit"
Q10_I06_T14,Q10_I06,Q10,"l2, serial, index_nested_loop, pipelined",14,9,3,2,1,1,3,1,4,4,0,0,20608.3,0.0,11337.8,0.0,4,4,2,26198.3,5747.8,4806.8,2e-05,97.5081,2.9999,0,Q10_I06_T22,22,1,4,3,0,2,1,7,1,1,large,2,1,0,0,24459.0,"four-way join, wide grouping, sort, limit"
Q10_I06_T15,Q10_I06,Q10,"l2, serial, sort_merge",15,11,3,2,1,3,2,0,0,0,0,0,24459.0,0.0,11504.0,0.0,4,4,2,30210.8,5752.3,4806.8,2e-05,113.7193,3.4986,0,Q10_I06_T22,22,1,4,3,0,2,1,7,1,1,large,2,1,0,0,24459.0,"four-way join, wide grouping, sort, limit"
Q10_I06_T16,Q10_I06,Q10,"l2, serial, sort_merge, pipelined",16,11,3,2,1,3,2,0,4,4,0,0,24459.0,0.0,11500.5,0.0,4,4,2,30210.8,5748.8,4806.8,2e-05,113.7156,3.4985,0,Q10_I06_T22,22,1,4,3,0,2,1,7,1,1,large,2,1,0,0,24459.0,"four-way join, wide grouping, sort, limit"
Q10_I06_T17,Q10_I06,Q10,"l2, p3, nested_loop",17,9,3,2,1,1,0,0,0,0,7,3,24459.0,0.0,11502.0,0.0,4,4,2,30209.8,5751.3,4806.8,2e-05,37.9074,1.1662,0,Q10_I06_T22,22,1,4,3,0,2,1,7,1,1,large,2,1,0,0,24459.0,"four-way join, wide grouping, sort, limit"
Q10_I06_T18,Q10_I06,Q10,"l2, p3, nested_loop, pipelined",18,9,3,2,1,1,0,0,4,4,7,3,24459.0,0.0,11498.5,0.0,4,4,2,30209.8,5747.8,4806.8,2e-05,37.9059,1.1662,0,Q10_I06_T22,22,1,4,3,0,2,1,7,1,1,large,2,1,0,0,24459.0,"four-way join, wide grouping, sort, limit"
Q10_I06_T21,Q10_I06,Q10,"l2, p3, index_nested_loop",21,9,3,2,1,1,3,1,0,0,7,3,20608.3,0.0,11341.3,0.0,4,4,2,26198.3,5751.3,4806.8,2e-05,32.5056,1.0,0,Q10_I06_T22,22,1,4,3,0,2,1,7,1,1,large,2,1,0,0,24459.0,"four-way join, wide grouping, sort, limit"
Q10_I06_T22,Q10_I06,Q10,"l2, p3, index_nested_loop, pipelined",22,9,3,2,1,1,3,1,4,4,7,3,20608.3,0.0,11337.8,0.0,4,4,2,26198.3,5747.8,4806.8,2e-05,32.5041,1.0,1,Q10_I06_T22,22,1,4,3,0,2,1,7,1,1,large,2,1,0,0,24459.0,"four-way join, wide grouping, sort, limit"
Q10_I06_T23,Q10_I06,Q10,"l2, p3, sort_merge",23,11,3,2,1,3,2,0,0,0,7,3,24459.0,0.0,11504.0,0.0,4,4,2,30210.8,5752.3,4806.8,2e-05,37.9095,1.1663,0,Q10_I06_T22,22,1,4,3,0,2,1,7,1,1,large,2,1,0,0,24459.0,"four-way join, wide grouping, sort, limit"
Q10_I06_T24,Q10_I06,Q10,"l2, p3, sort_merge, pipelined",24,11,3,2,1,3,2,0,4,4,7,3,24459.0,0.0,11500.5,0.0,4,4,2,30210.8,5748.8,4806.8,2e-05,37.9079,1.1662,0,Q10_I06_T22,22,1,4,3,0,2,1,7,1,1,large,2,1,0,0,24459.0,"four-way join, wide grouping, sort, limit"
Q10_I06_T25,Q10_I06,Q10,"l3, serial, nested_loop",25,9,3,2,1,1,0,0,0,0,0,0,24459.0,0.0,4806.8,6695.3,4,4,3,30209.8,5751.3,4806.8,2e-05,108.3323,3.3329,0,Q10_I06_T22,22,1,4,3,0,2,1,7,1,1,large,2,1,0,0,24459.0,"four-way join, wide grouping, sort, limit"
Q10_I06_T26,Q10_I06,Q10,"l3, serial, nested_loop, pipelined",26,9,3,2,1,1,0,0,4,4,0,0,24459.0,0.0,4806.8,6691.8,4,4,3,30209.8,5747.8,4806.8,2e-05,108.3315,3.3329,0,Q10_I06_T22,22,1,4,3,0,2,1,7,1,1,large,2,1,0,0,24459.0,"four-way join, wide grouping, sort, limit"
Q10_I06_T29,Q10_I06,Q10,"l3, serial, index_nested_loop",29,9,3,2,1,1,3,1,0,0,0,0,20608.3,0.0,4806.8,6534.6,4,4,3,26198.3,5751.3,4806.8,2e-05,92.2554,2.8383,0,Q10_I06_T22,22,1,4,3,0,2,1,7,1,1,large,2,1,0,0,24459.0,"four-way join, wide grouping, sort, limit"
Q10_I06_T30,Q10_I06,Q10,"l3, serial, index_nested_loop, pipelined",30,9,3,2,1,1,3,1,4,4,0,0,20608.3,0.0,4806.8,6531.1,4,4,3,26198.3,5747.8,4806.8,2e-05,92.2546,2.8382,0,Q10_I06_T22,22,1,4,3,0,2,1,7,1,1,large,2,1,0,0,24459.0,"four-way join, wide grouping, sort, limit"
Q10_I06_T31,Q10_I06,Q10,"l3, serial, sort_merge",31,11,3,2,1,3,2,0,0,0,0,0,24459.0,0.0,4806.8,6697.3,4,4,3,30210.8,5752.3,4806.8,2e-05,108.3327,3.3329,0,Q10_I06_T22,22,1,4,3,0,2,1,7,1,1,large,2,1,0,0,24459.0,"four-way join, wide grouping, sort, limit"
Q10_I06_T32,Q10_I06,Q10,"l3, serial, sort_merge, pipelined",32,11,3,2,1,3,2,0,4,4,0,0,24459.0,0.0,4806.8,6693.8,4,4,3,30210.8,5748.8,4806.8,2e-05,108.3319,3.3329,0,Q10_I06_T22,22,1,4,3,0,2,1,7,1,1,large,2,1,0,0,24459.0,"four-way join, wide grouping, sort, limit"
Q10_I06_T33,Q10_I06,Q10,"l3, p3, nested_loop",33,9,3,2,1,1,0,0,0,0,1,3,24459.0,0.0,4806.8,6695.3,4,4,3,30209.8,5751.3,4806.8,2e-05,51.5508,1.586,0,Q10_I06_T22,22,1,4,3,0,2,1,7,1,1,large,2,1,0,0,24459.0,"four-way join, wide grouping, sort, limit"
Q10_I06_T34,Q10_I06,Q10,"l3, p3, nested_loop, pipelined",34,9,3,2,1,1,0,0,4,4,1,3,24459.0,0.0,4806.8,6691.8,4,4,3,30209.8,5747.8,4806.8,2e-05,51.55,1.586,0,Q10_I06_T22,22,1,4,3,0,2,1,7,1,1,large,2,1,0,0,24459.0,"four-way join, wide grouping, sort, limit"
Q10_I06_T37,Q10_I06,Q10,"l3, p3, index_nested_loop",37,9,3,2,1,1,3,1,0,0,1,3,20608.3,0.0,4806.8,6534.6,4,4,3,26198.3,5751.3,4806.8,2e-05,35.4739,1.0914,0,Q10_I06_T22,22,1,4,3,0,2,1,7,1,1,large,2,1,0,0,24459.0,"four-way join, wide grouping, sort, limit"
Q10_I06_T38,Q10_I06,Q10,"l3, p3, index_nested_loop, pipelined",38,9,3,2,1,1,3,1,4,4,1,3,20608.3,0.0,4806.8,6531.1,4,4,3,26198.3,5747.8,4806.8,2e-05,35.4731,1.0913,0,Q10_I06_T22,22,1,4,3,0,2,1,7,1,1,large,2,1,0,0,24459.0,"four-way join, wide grouping, sort, limit"
Q10_I06_T39,Q10_I06,Q10,"l3, p3, sort_merge",39,11,3,2,1,3,2,0,0,0,1,3,24459.0,0.0,4806.8,6697.3,4,4,3,30210.8,5752.3,4806.8,2e-05,51.5512,1.586,0,Q10_I06_T22,22,1,4,3,0,2,1,7,1,1,large,2,1,0,0,24459.0,"four-way join, wide grouping, sort, limit"
Q10_I06_T40,Q10_I06,Q10,"l3, p3, sort_merge, pipelined",40,11,3,2,1,3,2,0,4,4,1,3,24459.0,0.0,4806.8,6693.8,4,4,3,30210.8,5748.8,4806.8,2e-05,51.5504,1.586,0,Q10_I06_T22,22,1,4,3,0,2,1,7,1,1,large,2,1,0,0,24459.0,"four-way join, wide grouping, sort, limit"
Q11_I06_T01,Q11_I06,Q11,"home, serial, nested_loop",1,10,2,4,1,1,0,0,0,0,0,0,16679.5,0.0,0.0,0.0,0,0,0,10035.5,6644.0,3297.0,0.000149,70.7014,5.7182,0,Q11_I06_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,0,3345.0,three-way join with HAVING against a scalar subquery
Q11_I06_T03,Q11_I06,Q11,"home, serial, index_nested_loop",3,10,2,4,1,1,3,1,0,0,0,0,16599.7,0.0,0.0,0.0,0,0,0,9955.7,6644.0,3297.0,0.000149,70.3691,5.6914,0,Q11_I06_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,0,3345.0,three-way join with HAVING against a scalar subquery
Q11_I06_T04,Q11_I06,Q11,"home, serial, sort_merge",4,12,2,4,1,3,2,0,0,0,0,0,16679.5,2.0,0.0,0.0,0,0,0,10036.5,6645.0,3297.0,0.000149,70.7051,5.7185,0,Q11_I06_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,0,3345.0,three-way join with HAVING against a scalar subquery
Q11_I06_T05,Q11_I06,Q11,"home, p3, nested_loop",5,10,2,4,1,1,0,0,0,0,8,3,16679.5,0.0,0.0,0.0,0,0,0,10035.5,6644.0,3297.0,0.000149,23.5742,1.9066,0,Q11_I06_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,0,3345.0,three-way join with HAVING against a scalar subquery
Q11_I06_T07,Q11_I06,Q11,"home, p3, index_nested_loop",7,10,2,4,1,1,3,1,0,0,8,3,16599.7,0.0,0.0,0.0,0,0,0,9955.7,6644.0,3297.0,0.000149,23.4634,1.8977,0,Q11_I06_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,0,3345.0,three-way join with HAVING against a scalar subquery
Q11_I06_T08,Q11_I06,Q11,"home, p3, sort_merge",8,12,2,4,1,3,2,0,0,0,8,3,16679.5,2.0,0.0,0.0,0,0,0,10036.5,6645.0,3297.0,0.000149,23.5779,1.9069,0,Q11_I06_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,0,3345.0,three-way join with HAVING against a scalar subquery
Q11_I06_T09,Q11_I06,Q11,"l2, serial, nested_loop",9,10,2,4,1,1,0,0,0,0,0,0,6690.0,0.0,9989.5,0.0,6,6,2,10035.5,6644.0,3297.0,0.000149,38.2142,3.0907,0,Q11_I06_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,0,3345.0,three-way join with HAVING against a scalar subquery
Q11_I06_T10,Q11_I06,Q11,"l2, serial, nested_loop, pipelined",10,10,2,4,1,1,0,0,3,3,0,0,6690.0,0.0,9986.5,0.0,6,6,2,10035.5,6641.0,3297.0,0.000149,38.211,3.0905,0,Q11_I06_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,0,3345.0,three-way join with HAVING against a scalar subquery
Q11_I06_T13,Q11_I06,Q11,"l2, serial, index_nested_loop",13,10,2,4,1,1,3,1,0,0,0,0,6646.8,0.0,9952.9,0.0,6,6,2,9955.7,6644.0,3297.0,0.000149,37.9976,3.0732,0,Q11_I06_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,0,3345.0,three-way join with HAVING against a scalar subquery
Q11_I06_T14,Q11_I06,Q11,"l2, serial, index_nested_loop, pipelined",14,10,2,4,1,1,3,1,3,3,0,0,6646.8,0.0,9949.9,0.0,6,6,2,9955.7,6641.0,3297.0,0.000149,37.9945,3.0729,0,Q11_I06_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,0,3345.0,three-way join with HAVING against a scalar subquery
Q11_I06_T15,Q11_I06,Q11,"l2, serial, sort_merge",15,12,2,4,1,3,2,0,0,0,0,0,6690.0,0.0,9991.5,0.0,6,6,2,10036.5,6645.0,3297.0,0.000149,38.2162,3.0909,0,Q11_I06_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,0,3345.0,three-way join with HAVING against a scalar subquery
Q11_I06_T16,Q11_I06,Q11,"l2, serial, sort_merge, pipelined",16,12,2,4,1,3,2,0,3,3,0,0,6690.0,0.0,9988.5,0.0,6,6,2,10036.5,6642.0,3297.0,0.000149,38.2131,3.0906,0,Q11_I06_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,0,3345.0,three-way join with HAVING against a scalar subquery
Q11_I06_T17,Q11_I06,Q11,"l2, p3, nested_loop",17,10,2,4,1,1,0,0,0,0,8,3,6690.0,0.0,9989.5,0.0,6,6,2,10035.5,6644.0,3297.0,0.000149,12.7398,1.0304,0,Q11_I06_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,0,3345.0,three-way join with HAVING against a scalar subquery
Q11_I06_T18,Q11_I06,Q11,"l2, p3, nested_loop, pipelined",18,10,2,4,1,1,0,0,3,3,8,3,6690.0,0.0,9986.5,0.0,6,6,2,10035.5,6641.0,3297.0,0.000149,12.7384,1.0303,0,Q11_I06_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,0,3345.0,three-way join with HAVING against a scalar subquery
Q11_I06_T21,Q11_I06,Q11,"l2, p3, index_nested_loop",21,10,2,4,1,1,3,1,0,0,8,3,6646.8,0.0,9952.9,0.0,6,6,2,9955.7,6644.0,3297.0,0.000149,12.6676,1.0245,0,Q11_I06_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,0,3345.0,three-way join with HAVING against a scalar subquery
Q11_I06_T22,Q11_I06,Q11,"l2, p3, index_nested_loop, pipelined",22,10,2,4,1,1,3,1,3,3,8,3,6646.8,0.0,9949.9,0.0,6,6,2,9955.7,6641.0,3297.0,0.000149,12.6662,1.0244,0,Q11_I06_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,0,3345.0,three-way join with HAVING against a scalar subquery
Q11_I06_T23,Q11_I06,Q11,"l2, p3, sort_merge",23,12,2,4,1,3,2,0,0,0,8,3,6690.0,0.0,9991.5,0.0,6,6,2,10036.5,6645.0,3297.0,0.000149,12.7418,1.0305,0,Q11_I06_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,0,3345.0,three-way join with HAVING against a scalar subquery
Q11_I06_T24,Q11_I06,Q11,"l2, p3, sort_merge, pipelined",24,12,2,4,1,3,2,0,3,3,8,3,6690.0,0.0,9988.5,0.0,6,6,2,10036.5,6642.0,3297.0,0.000149,12.7404,1.0304,0,Q11_I06_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,0,3345.0,three-way join with HAVING against a scalar subquery
Q11_I06_T25,Q11_I06,Q11,"l3, serial, nested_loop",25,10,2,4,1,1,0,0,0,0,0,0,6690.0,0.0,6594.0,3395.5,6,6,3,10035.5,6644.0,3297.0,0.000149,35.4963,2.8709,0,Q11_I06_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,0,3345.0,three-way join with HAVING against a scalar subquery
Q11_I06_T26,Q11_I06,Q11,"l3, serial, nested_loop, pipelined",26,10,2,4,1,1,0,0,3,3,0,0,6690.0,0.0,6594.0,3392.5,6,6,3,10035.5,6641.0,3297.0,0.000149,35.4956,2.8708,0,Q11_I06_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,0,3345.0,three-way join with HAVING against a scalar subquery
Q11_I06_T29,Q11_I06,Q11,"l3, serial, index_nested_loop",29,10,2,4,1,1,3,1,0,0,0,0,6646.8,0.0,6594.0,3358.9,6,6,3,9955.7,6644.0,3297.0,0.000149,35.3089,2.8557,0,Q11_I06_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,0,3345.0,three-way join with HAVING against a scalar subquery
Q11_I06_T30,Q11_I06,Q11,"l3, serial, index_nested_loop, pipelined",30,10,2,4,1,1,3,1,3,3,0,0,6646.8,0.0,6594.0,3355.9,6,6,3,9955.7,6641.0,3297.0,0.000149,35.3083,2.8557,0,Q11_I06_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,0,3345.0,three-way join with HAVING against a scalar subquery
Q11_I06_T31,Q11_I06,Q11,"l3, serial, sort_merge",31,12,2,4,1,3,2,0,0,0,0,0,6690.0,0.0,6594.0,3397.5,6,6,3,10036.5,6645.0,3297.0,0.000149,35.4967,2.8709,0,Q11_I06_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,0,3345.0,three-way join with HAVING against a scalar subquery
Q11_I06_T32,Q11_I06,Q11,"l3, serial, sort_merge, pipelined",32,12,2,4,1,3,2,0,3,3,0,0,6690.0,0.0,6594.0,3394.5,6,6,3,10036.5,6642.0,3297.0,0.000149,35.496,2.8709,0,Q11_I06_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,0,3345.0,three-way join with HAVING against a scalar subquery
Q11_I06_T33,Q11_I06,Q11,"l3, p3, nested_loop",33,10,2,4,1,1,0,0,0,0,2,3,6690.0,0.0,6594.0,3395.5,6,6,3,10035.5,6644.0,3297.0,0.000149,12.5522,1.0152,0,Q11_I06_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,0,3345.0,three-way join with HAVING against a scalar subquery
Q11_I06_T34,Q11_I06,Q11,"l3, p3, nested_loop, pipelined",34,10,2,4,1,1,0,0,3,3,2,3,6690.0,0.0,6594.0,3392.5,6,6,3,10035.5,6641.0,3297.0,0.000149,12.5516,1.0152,0,Q11_I06_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,0,3345.0,three-way join with HAVING against a scalar subquery
Q11_I06_T37,Q11_I06,Q11,"l3, p3, index_nested_loop",37,10,2,4,1,1,3,1,0,0,2,3,6646.8,0.0,6594.0,3358.9,6,6,3,9955.7,6644.0,3297.0,0.000149,12.3649,1.0001,0,Q11_I06_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,0,3345.0,three-way join with HAVING against a scalar subquery
Q11_I06_T38,Q11_I06,Q11,"l3, p3, index_nested_loop, pipelined",38,10,2,4,1,1,3,1,3,3,2,3,6646.8,0.0,6594.0,3355.9,6,6,3,9955.7,6641.0,3297.0,0.000149,12.3642,1.0,1,Q11_I06_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,0,3345.0,three-way join with HAVING against a scalar subquery
Q11_I06_T39,Q11_I06,Q11,"l3, p3, sort_merge",39,12,2,4,1,3,2,0,0,0,2,3,6690.0,0.0,6594.0,3397.5,6,6,3,10036.5,6645.0,3297.0,0.000149,12.5526,1.0152,0,Q11_I06_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,0,3345.0,three-way join with HAVING against a scalar subquery
Q11_I06_T40,Q11_I06,Q11,"l3, p3, sort_merge, pipelined",40,12,2,4,1,3,2,0,3,3,2,3,6690.0,0.0,6594.0,3394.5,6,6,3,10036.5,6642.0,3297.0,0.000149,12.552,1.0152,0,Q11_I06_T38,38,1,3,2,0,1,1,1,1,2,large,1,2,0,0,3345.0,three-way join with HAVING against a scalar subquery
Q12_I06_T01,Q12_I06,Q12,"home, serial, nested_loop",1,5,1,1,1,1,0,0,0,0,0,0,33036.5,0.0,0.0,0.0,0,0,0,28362.0,4674.5,4461.0,2.1e-05,138.4989,13.339,0,Q12_I06_T22,22,1,2,1,0,1,2,1,1,1,large,2,0,0,0,23688.0,two-way join with conditional aggregates
Q12_I06_T03,Q12_I06,Q12,"home, serial, index_nested_loop",3,5,1,1,1,1,3,1,0,0,0,0,14363.0,0.0,0.0,0.0,0,0,0,9688.5,4674.5,4461.0,2.1e-05,60.6926,5.8454,0,Q12_I06_T22,22,1,2,1,0,1,2,1,1,1,large,2,0,0,0,23688.0,two-way join with conditional aggregates
Q12_I06_T04,Q12_I06,Q12,"home, serial, sort_merge",4,7,1,1,1,3,2,0,0,0,0,0,33036.5,2.0,0.0,0.0,0,0,0,28363.0,4675.5,4461.0,2.1e-05,138.5026,13.3394,0,Q12_I06_T22,22,1,2,1,0,1,2,1,1,1,large,2,0,0,0,23688.0,two-way join with conditional aggregates
Q12_I06_T05,Q12_I06,Q12,"home, p3, nested_loop",5,5,1,1,1,1,0,0,0,0,3,3,33036.5,0.0,0.0,0.0,0,0,0,28362.0,4674.5,4461.0,2.1e-05,46.1734,4.447,0,Q12_I06_T22,22,1,2,1,0,1,2,1,1,1,large,2,0,0,0,23688.0,two-way join with conditional aggregates
Q12_I06_T07,Q12_I06,Q12,"home, p3, index_nested_loop",7,5,1,1,1,1,3,1,0,0,3,3,14363.0,0.0,0.0,0.0,0,0,0,9688.5,4674.5,4461.0,2.1e-05,20.2379,1.9491,0,Q12_I06_T22,22,1,2,1,0,1,2,1,1,1,large,2,0,0,0,23688.0,two-way join with conditional aggregates
Q12_I06_T08,Q12_I06,Q12,"home, p3, sort_merge",8,7,1,1,1,3,2,0,0,0,3,3,33036.5,2.0,0.0,0.0,0,0,0,28363.0,4675.5,4461.0,2.1e-05,46.1771,4.4474,0,Q12_I06_T22,22,1,2,1,0,1,2,1,1,1,large,2,0,0,0,23688.0,two-way join with conditional aggregates
Q12_I06_T09,Q12_I06,Q12,"l2, serial, nested_loop",9,5,1,1,1,1,0,0,0,0,0,0,23688.0,0.0,9348.5,0.0,2,2,2,28362.0,4674.5,4461.0,2.1e-05,108.2945,10.43,0,Q12_I06_T22,22,1,2,1,0,1,2,1,1,1,large,2,0,0,0,23688.0,two-way join with conditional aggregates
Q12_I06_T10,Q12_I06,Q12,"l2, serial, nested_loop, pipelined",10,5,1,1,1,1,0,0,2,2,0,0,23688.0,0.0,9347.0,0.0,2,2,2,28362.0,4673.0,4461.0,2.1e-05,108.2929,10.4298,0,Q12_I06_T22,22,1,2,1,0,1,2,1,1,1,large,2,0,0,0,23688.0,two-way join with conditional aggregates
Q12_I06_T13,Q12_I06,Q12,"l2, serial, index_nested_loop",13,5,1,1,1,1,3,1,0,0,0,0,5222.4,0.0,9140.6,0.0,2,2,2,9688.5,4674.5,4461.0,2.1e-05,31.1466,2.9998,0,Q12_I06_T22,22,1,2,1,0,1,2,1,1,1,large,2,0,0,0,23688.0,two-way join with conditional aggregates
Q12_I06_T14,Q12_I06,Q12,"l2, serial, index_nested_loop, pipelined",14,5,1,1,1,1,3,1,2,2,0,0,5222.4,0.0,9139.1,0.0,2,2,2,9688.5,4673.0,4461.0,2.1e-05,31.145,2.9996,0,Q12_I06_T22,22,1,2,1,0,1,2,1,1,1,large,2,0,0,0,23688.0,two-way join with conditional aggregates
Q12_I06_T15,Q12_I06,Q12,"l2, serial, sort_merge",15,7,1,1,1,3,2,0,0,0,0,0,23688.0,0.0,9350.5,0.0,2,2,2,28363.0,4675.5,4461.0,2.1e-05,108.2966,10.4302,0,Q12_I06_T22,22,1,2,1,0,1,2,1,1,1,large,2,0,0,0,23688.0,two-way join with conditional aggregates
Q12_I06_T16,Q12_I06,Q12,"l2, serial, sort_merge, pipelined",16,7,1,1,1,3,2,0,2,2,0,0,23688.0,0.0,9349.0,0.0,2,2,2,28363.0,4674.0,4461.0,2.1e-05,108.295,10.43,0,Q12_I06_T22,22,1,2,1,0,1,2,1,1,1,large,2,0,0,0,23688.0,two-way join with conditional aggregates
Q12_I06_T17,Q12_I06,Q12,"l2, p3, nested_loop",17,5,1,1,1,1,0,0,0,0,3,3,23688.0,0.0,9348.5,0.0,2,2,2,28362.0,4674.5,4461.0,2.1e-05,36.0999,3.4768,0,Q12_I06_T22,22,1,2,1,0,1,2,1,1,1,large,2,0,0,0,23688.0,two-way join with conditional aggregates
Q12_I06_T18,Q12_I06,Q12,"l2, p3, nested_loop, pipelined",18,5,1,1,1,1,0,0,2,2,3,3,23688.0,0.0,9347.0,0.0,2,2,2,28362.0,4673.0,4461.0,2.1e-05,36.099,3.4767,0,Q12_I06_T22,22,1,2,1,0,1,2,1,1,1,large,2,0,0,0,23688.0,two-way join with conditional aggregates
Q12_I06_T21,Q12_I06,Q12,"l2, p3, index_nested_loop",21,5,1,1,1,1,3,1,0,0,3,3,5222.4,0.0,9140.6,0.0,2,2,2,9688.5,4674.5,4461.0,2.1e-05,10.3839,1.0001,0,Q12_I06_T22,22,1,2,1,0,1,2,1,1,1,large,2,0,0,0,23688.0,two-way join with conditional aggregates
Q12_I06_T22,Q12_I06,Q12,"l2, p3, index_nested_loop, pipelined",22,5,1,1,1,1,3,1,2,2,3,3,5222.4,0.0,9139.1,0.0,2,2,2,9688.5,4673.0,4461.0,2.1e-05,10.383,1.0,1,Q12_I06_T22,22,1,2,1,0,1,2,1,1,1,large,2,0,0,0,23688.0,two-way join with conditional aggregates
Q12_I06_T23,Q12_I06,Q12,"l2, p3, sort_merge",23,7,1,1,1,3,2,0,0,0,3,3,23688.0,0.0,9350.5,0.0,2,2,2,28363.0,4675.5,4461.0,2.1e-05,36.1019,3.477,0,Q12_I06_T22,22,1,2,1,0,1,2,1,1,1,large,2,0,0,0,23688.0,two-way join with conditional aggregates
Q12_I06_T24,Q12_I06,Q12,"l2, p3, sort_merge, pipelined",24,7,1,1,1,3,2,0,2,2,3,3,23688.0,0.0,9349.0,0.0,2,2,2,28363.0,4674.0,4461.0,2.1e-05,36.1011,3.4769,0,Q12_I06_T22,22,1,2,1,0,1,2,1,1,1,large,2,0,0,0,23688.0,two-way join with conditional aggregates
Q12_I06_T25,Q12_I06,Q12,"l3, serial, nested_loop",25,5,1,1,1,1,0,0,0,0,0,0,23688.0,0.0,4461.0,4887.5,2,2,3,28362.0,4674.5,4461.0,2.1e-05,104.378,10.0528,0,Q12_I06_T22,22,1,2,1,0,1,2,1,1,1,large,2,0,0,0,23688.0,two-way join with conditional aggregates
